 Appointment / Servicing Provider,Month,CPT Code,None,Billed Charge,Payer Charge,Self Charge,Payment,Payments %,Payer Payment,Patient Payment,Contractual Adjustment,Payer Withheld,Writeoff Adjustment,Refund,Patient Count,Claim Count,Units,Change in A/R,Collection %
"Dwyer, Camille ",December_2024,G8511,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Dwyer, Camille ",December_2024,G8536,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Dwyer, Camille ",December_2024,G8734,None,0,0,0,0,,0,0,0,0,0,0,6,6,6,0,
"Dwyer, Camille ",December_2024,G8752,None,0,0,0,0,,0,0,0,0,0,0,46,46,46,0,
"Dwyer, Camille ",December_2024,G8753,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Dwyer, Camille ",December_2024,G8754,None,0,0,0,0,,0,0,0,0,0,0,49,49,49,0,
"Dwyer, Camille ",December_2024,G8783,None,0,0,0,0,,0,0,0.01,0,0,0,137,139,139,-0.01,
"Dwyer, Camille ",December_2024,G8785,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Dwyer, Camille ",December_2024,G8950,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Dwyer, Camille ",December_2024,G9716,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Dwyer, Camille ",December_2024,G9717,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Dwyer, Camille ",December_2024,G9744,None,0,0,0,0,,0,0,0,0,0,0,20,20,20,0,
"Dwyer, Camille ",December_2024,G9899,None,0,0,0,0,,0,0,0,0,0,0,34,34,34,0,
"Dwyer, Camille ",December_2024,G9900,None,0,0,0,0,,0,0,0,0,0,0,18,18,18,0,
"Dwyer, Camille ",December_2024,G9902,None,0,0,0,0,,0,0,0,0,0,0,6,6,6,0,
"Dwyer, Camille ",December_2024,G9903,None,0,0,0,0,,0,0,0.01,0,0,0,159,161,161,-0.01,
"Dwyer, Camille ",December_2024,G9906,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Dwyer, Camille ",December_2024,G9990,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Dwyer, Camille ",December_2024,G9991,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Dwyer, Camille ",December_2024,G9997,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Dwyer, Camille ",December_2024,INTC,None,0,0,0,1.36,,1.36,0,0,0,0,0,0,0,0,-1.36,
"Dwyer, Camille ",December_2024,INTOP,None,0,0,0,0.03,,0.03,0,0,0,0,0,0,0,0,-0.03,
"Dwyer, Camille ",December_2024,J3301,None,7.78,7.78,0,0,0,0,0,5.98,0,0,0,1,1,2,1.8,0.76863753
"Dwyer, Camille ",December_2024,LATE,None,100,100,0,0,0,0,0,0,0,0,0,3,3,3,100,0
"Dwyer, Camille ",December_2024,M1211,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Dwyer, Camille ",December_2024,M1212,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Dwyer, Camille ",December_2024,NOC,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Dwyer, Camille ",December_2024,Nshow,None,150,150,0,290,1.93333333,0,290,0,0,0,0,3,3,3,-140,1.93333333
"Dwyer, Camille ",December_2024,SFORM,None,20,20,0,20,1,0,20,0,0,0,0,1,1,1,0,1
"Ellis-Johnson, Ashley ",January_2024,87426,None,0,0,0,5.22,,0,5.22,0,0,0,0,0,0,0,-5.22,
"Ellis-Johnson, Ashley ",January_2024,96127,None,0,0,0,0.5,,0,0.5,0,0,0,0,0,0,0,-0.5,
"Ellis-Johnson, Ashley ",January_2024,99214,None,0,0,0,88.31,,0,88.31,0,0,0,0,0,0,0,-88.31,
"Ellis-Johnson, Ashley ",February_2024,99214,None,0,0,0,60.23,,0,60.23,0,0,0,0,0,0,0,-60.23,
"Ellis-Johnson, Ashley ",February_2024,Nshow,None,0,0,0,10,,0,10,0,0,0,0,0,0,0,-10,
"Ellis-Johnson, Ashley ",March_2024,99214,None,0,0,0,48.24,,0,48.24,0,0,0,0,0,0,0,-48.24,
"Ellis-Johnson, Ashley ",April_2024,99214,None,0,0,0,100,,0,100,0,0,0,0,0,0,0,-100,
"Ellis-Johnson, Ashley ",April_2024,99395,None,0,0,0,20,,0,20,0,0,0,0,0,0,0,-20,
"Ellis-Johnson, Ashley ",May_2024,96127,None,0,0,0,13,,0,13,0,0,0,0,0,0,0,-13,
"Ellis-Johnson, Ashley ",May_2024,99214,None,0,0,0,57,,0,57,0,0,0,0,0,0,0,-57,
"Ellis-Johnson, Ashley ",May_2024,Nshow,None,0,0,0,20,,0,20,0,0,0,0,0,0,0,-20,
"Ellis-Johnson, Ashley ",June_2024,1036F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Ellis-Johnson, Ashley ",June_2024,99214,None,0,0,0,125,,0,125,0,0,0,0,0,0,0,-125,
"Ellis-Johnson, Ashley ",June_2024,G8420,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Ellis-Johnson, Ashley ",June_2024,G8510,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Ellis-Johnson, Ashley ",June_2024,G8783,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Ellis-Johnson, Ashley ",June_2024,G9903,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Ellis-Johnson, Ashley ",July_2024,96127,None,0,0,0,13,,0,13,0,0,0,0,0,0,0,-13,
"Ellis-Johnson, Ashley ",July_2024,99214,None,0,0,0,86.37,,0,86.37,0,0,0,0,0,0,0,-86.37,
"Ellis-Johnson, Ashley ",July_2024,99396,None,0,0,0,30,,0,30,0,0,0,0,0,0,0,-30,
"Ellis-Johnson, Ashley ",August_2024,1036F,None,0,0,0,0,,0,0,0,0,0,0,14,14,14,0,
"Ellis-Johnson, Ashley ",August_2024,3017F,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Ellis-Johnson, Ashley ",August_2024,81003,None,12,12,0,0,0,0,0,0,0,0,0,1,1,1,12,0
"Ellis-Johnson, Ashley ",August_2024,87426,None,75,75,0,0,0,0,0,0,0,0,0,1,1,1,75,0
"Ellis-Johnson, Ashley ",August_2024,87804,None,40,40,0,0,0,0,0,0,0,0,0,1,1,2,40,0
"Ellis-Johnson, Ashley ",August_2024,96127,None,182,169,13,13,0.07142857,0,13,0,0,0,0,14,14,14,169,0.07142857
"Ellis-Johnson, Ashley ",August_2024,99204,None,330,0,330,72,0.21818182,0,72,0,0,0,0,1,1,1,258,0.21818182
"Ellis-Johnson, Ashley ",August_2024,99205,None,416,416,0,50,0.12019231,0,50,0,0,0,0,1,1,1,366,0.12019231
"Ellis-Johnson, Ashley ",August_2024,99214,None,1500,1500,0,235.22,0.15681333,0,235.22,0,0,0,0,6,6,6,1264.78,0.15681333
"Ellis-Johnson, Ashley ",August_2024,99385,None,1928,1928,0,65,0.03371369,0,65,0,0,0,0,8,8,8,1863,0.03371369
"Ellis-Johnson, Ashley ",August_2024,99386,None,1088,1088,0,0,0,0,0,0,0,0,0,4,4,4,1088,0
"Ellis-Johnson, Ashley ",August_2024,99396,None,226,226,0,0,0,0,0,0,0,0,0,1,1,1,226,0
"Ellis-Johnson, Ashley ",August_2024,99406,None,30,30,0,0,0,0,0,0,0,0,0,1,1,1,30,0
"Ellis-Johnson, Ashley ",August_2024,G0030,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Ellis-Johnson, Ashley ",August_2024,G2211,None,30,30,0,0,0,0,0,0,0,0,0,1,1,1,30,0
"Ellis-Johnson, Ashley ",August_2024,G8417,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Ellis-Johnson, Ashley ",August_2024,G8420,None,0,0,0,0,,0,0,0,0,0,0,19,19,19,0,
"Ellis-Johnson, Ashley ",August_2024,G8431,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Ellis-Johnson, Ashley ",August_2024,G8433,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",August_2024,G8482,None,0,0,0,0,,0,0,0,0,0,0,6,6,6,0,
"Ellis-Johnson, Ashley ",August_2024,G8510,None,0,0,0,0,,0,0,0,0,0,0,17,17,17,0,
"Ellis-Johnson, Ashley ",August_2024,G8783,None,0,0,0,0,,0,0,0,0,0,0,20,20,20,0,
"Ellis-Johnson, Ashley ",August_2024,G8950,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",August_2024,G9708,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Ellis-Johnson, Ashley ",August_2024,G9711,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",August_2024,G9899,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",August_2024,G9900,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Ellis-Johnson, Ashley ",August_2024,G9902,None,0,0,0,0,,0,0,0,0,0,0,9,9,9,0,
"Ellis-Johnson, Ashley ",August_2024,G9903,None,0,0,0,0,,0,0,0,0,0,0,11,11,11,0,
"Ellis-Johnson, Ashley ",August_2024,G9906,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",August_2024,SFORM,None,0,0,0,20,,0,20,0,0,0,0,0,0,0,-20,
"Ellis-Johnson, Ashley ",September_2024,1036F,None,0,0,0,0,,0,0,0,0,0,0,123,125,125,0,
"Ellis-Johnson, Ashley ",September_2024,3017F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",September_2024,3044F,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Ellis-Johnson, Ashley ",September_2024,3051F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",September_2024,81003,None,0,0,0,2.36,,2.36,0,9.64,0,0,0,0,0,0,-12,
"Ellis-Johnson, Ashley ",September_2024,87426,None,150,150,0,74.36,0.49573333,38.16,36.2,161.4,0,0,0,2,2,2,-85.76,1.57173333
"Ellis-Johnson, Ashley ",September_2024,87804,None,80,80,0,55.6,0.695,35.74,19.86,60.42,0,0,0,2,2,4,-36.02,1.45025
"Ellis-Johnson, Ashley ",September_2024,87880,None,64,64,0,17.86,0.2790625,17.86,0,44.16,0,0,0,2,2,2,1.98,0.9690625
"Ellis-Johnson, Ashley ",September_2024,96127,None,546,546,0,145.11,0.26576923,140.11,5,313.43,0,13,0,42,42,42,74.46,0.86362637
"Ellis-Johnson, Ashley ",September_2024,99203,None,868,868,0,15,0.01728111,0,15,113,0,0,0,4,4,4,740,0.14746544
"Ellis-Johnson, Ashley ",September_2024,99204,None,990,990,0,200,0.2020202,0,200,137.43,0,173,0,3,3,3,479.57,0.51558586
"Ellis-Johnson, Ashley ",September_2024,99205,None,0,0,0,206.85,,166.85,40,216.35,0,0,0,0,0,0,-423.2,
"Ellis-Johnson, Ashley ",September_2024,99213,None,0,0,0,55.25,,0,55.25,0,0,0,0,0,0,0,-55.25,
"Ellis-Johnson, Ashley ",September_2024,99214,None,11250,11250,0,4670.33,0.41514044,3111.71,1558.62,4273.52,0,0,0,43,46,46,2306.15,0.79500889
"Ellis-Johnson, Ashley ",September_2024,99215,None,584,584,0,276.14,0.47284247,276.14,0,307.86,0,0,0,2,2,2,0,1
"Ellis-Johnson, Ashley ",September_2024,99385,None,15906,15906,0,6054.47,0.38064064,5764.47,290,5321.53,0,111,0,67,67,67,4419,0.72218031
"Ellis-Johnson, Ashley ",September_2024,99386,None,5168,4896,272,2849.21,0.55131772,2684.21,165,2211.79,0,152,0,19,19,19,-45,1.00870743
"Ellis-Johnson, Ashley ",September_2024,99395,None,1236,1236,0,270.69,0.21900485,240.69,30,171.31,0,0,0,6,6,6,794,0.35760518
"Ellis-Johnson, Ashley ",September_2024,99396,None,678,678,0,371.4,0.54778761,371.4,0,306.6,0,0,0,3,3,3,0,1
"Ellis-Johnson, Ashley ",September_2024,99406,None,0,0,0,15.92,,15.92,0,14.08,0,0,0,0,0,0,-30,
"Ellis-Johnson, Ashley ",September_2024,G0030,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Ellis-Johnson, Ashley ",September_2024,G2211,None,0,0,0,16.1,,16.1,0,13.9,0,0,0,0,0,0,-30,
"Ellis-Johnson, Ashley ",September_2024,G8417,None,0,0,0,0,,0,0,0,0,0,0,55,57,57,0,
"Ellis-Johnson, Ashley ",September_2024,G8418,None,0,0,0,0,,0,0,0,0,0,0,6,6,6,0,
"Ellis-Johnson, Ashley ",September_2024,G8419,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Ellis-Johnson, Ashley ",September_2024,G8420,None,0,0,0,0,,0,0,0,0,0,0,72,73,73,0,
"Ellis-Johnson, Ashley ",September_2024,G8431,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Ellis-Johnson, Ashley ",September_2024,G8432,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Ellis-Johnson, Ashley ",September_2024,G8433,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Ellis-Johnson, Ashley ",September_2024,G8482,None,0,0,0,0,,0,0,0,0,0,0,53,53,53,0,
"Ellis-Johnson, Ashley ",September_2024,G8510,None,0,0,0,0,,0,0,0,0,0,0,126,128,128,0,
"Ellis-Johnson, Ashley ",September_2024,G8783,None,0,0,0,0,,0,0,0,0,0,0,130,133,133,0,
"Ellis-Johnson, Ashley ",September_2024,G8950,None,0,0,0,0,,0,0,0,0,0,0,5,5,5,0,
"Ellis-Johnson, Ashley ",September_2024,G9708,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Ellis-Johnson, Ashley ",September_2024,G9711,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Ellis-Johnson, Ashley ",September_2024,G9716,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Ellis-Johnson, Ashley ",September_2024,G9717,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",September_2024,G9744,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",September_2024,G9899,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",September_2024,G9900,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Ellis-Johnson, Ashley ",September_2024,G9902,None,0,0,0,0,,0,0,0,0,0,0,35,35,35,0,
"Ellis-Johnson, Ashley ",September_2024,G9903,None,0,0,0,0,,0,0,0,0,0,0,104,106,106,0,
"Ellis-Johnson, Ashley ",September_2024,G9905,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Ellis-Johnson, Ashley ",September_2024,G9906,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Ellis-Johnson, Ashley ",September_2024,G9908,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Ellis-Johnson, Ashley ",September_2024,G9997,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",September_2024,LATE,None,0,0,0,70,,0,70,0,0,0,0,1,1,1,-70,
"Ellis-Johnson, Ashley ",September_2024,M1211,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",September_2024,Nshow,None,400,300,100,50,0.125,0,50,0,0,0,0,11,11,11,350,0.125
"Ellis-Johnson, Ashley ",October_2024,1036F,None,0,0,0,0,,0,0,0,0,0,0,254,296,296,0,
"Ellis-Johnson, Ashley ",October_2024,1123F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",October_2024,1158F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",October_2024,1160F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",October_2024,1170F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",October_2024,3017F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",October_2024,3044F,None,0,0,0,25,,25,0,-25,0,0,0,5,5,5,0,
"Ellis-Johnson, Ashley ",October_2024,3051F,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Ellis-Johnson, Ashley ",October_2024,3052F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",October_2024,81003,None,48,48,0,5.44,0.11333333,5.2,0.24,30.56,0,0,0,4,4,4,12,0.75
"Ellis-Johnson, Ashley ",October_2024,87426,None,675,675,0,111.3,0.16488889,36.1,75.2,165.8,0,0,0,9,9,9,397.9,0.41051852
"Ellis-Johnson, Ashley ",October_2024,87804,None,440,440,0,47.74,0.1085,37.74,10,80.56,0,0,0,11,11,22,311.7,0.29159091
"Ellis-Johnson, Ashley ",October_2024,87880,None,320,320,0,20.5,0.0640625,20.5,0,86.67,0,0,0,10,10,10,212.83,0.33490625
"Ellis-Johnson, Ashley ",October_2024,96127,None,1183,1183,0,393,0.33220626,374.43,18.57,746.18,0,0,0,87,91,91,43.82,0.96295858
"Ellis-Johnson, Ashley ",October_2024,96372,None,42,42,0,0,0,0,0,0,0,0,0,1,1,1,42,0
"Ellis-Johnson, Ashley ",October_2024,99203,None,0,0,0,104,,104,0,236.27,0,0,0,0,0,0,-340.27,
"Ellis-Johnson, Ashley ",October_2024,99204,None,3300,3300,0,1247.16,0.37792727,1126.63,120.53,1383.37,0,0,0,10,10,10,669.47,0.7971303
"Ellis-Johnson, Ashley ",October_2024,99205,None,832,832,0,214.66,0.25800481,209.66,5,161.34,0,0,0,2,2,2,456,0.45192308
"Ellis-Johnson, Ashley ",October_2024,99213,None,2646,2646,0,681.25,0.2574641,146.25,535,160.21,0,0,0,18,18,18,1804.54,0.31801209
"Ellis-Johnson, Ashley ",October_2024,99214,None,58000,56750,1250,16134.17,0.27817534,11684.22,4449.95,16044.19,0,420,0,219,232,232,25401.64,0.56204069
"Ellis-Johnson, Ashley ",October_2024,99385,None,19280,19280,0,10951.43,0.56802023,10606.43,345,9155.57,0,0,0,80,80,80,-827,1.04289419
"Ellis-Johnson, Ashley ",October_2024,99386,None,5984,5984,0,2823.64,0.47186497,2813.64,10,2354.36,0,0,0,22,22,22,806,0.86530749
"Ellis-Johnson, Ashley ",October_2024,99387,None,302,302,0,155.71,0.51559603,155.71,0,146.29,0,0,0,1,1,1,0,1
"Ellis-Johnson, Ashley ",October_2024,99395,None,4738,4738,0,2256.92,0.47634445,2201.92,55,1506.08,0,0,0,23,23,23,975,0.79421697
"Ellis-Johnson, Ashley ",October_2024,99396,None,2486,2486,0,919.62,0.36991955,919.62,0,662.38,0,0,0,11,11,11,904,0.63636364
"Ellis-Johnson, Ashley ",October_2024,99397,None,256,256,0,0,0,0,0,0,0,0,0,1,1,1,256,0
"Ellis-Johnson, Ashley ",October_2024,99490,None,170,170,0,107.35,0.63147059,107.35,0,50.94,0,0,0,2,2,2,11.71,0.93111765
"Ellis-Johnson, Ashley ",October_2024,COLF,None,43.29,43.29,0,0,0,0,0,0,0,0,0,1,1,1,43.29,0
"Ellis-Johnson, Ashley ",October_2024,Forms,None,40,40,0,40,1,0,40,0,0,0,0,1,1,1,0,1
"Ellis-Johnson, Ashley ",October_2024,G0030,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",October_2024,G0136,None,40,40,0,0,0,0,0,0,0,0,0,1,1,1,40,0
"Ellis-Johnson, Ashley ",October_2024,G0402,None,336,336,0,0,0,0,0,0,0,0,0,1,1,1,336,0
"Ellis-Johnson, Ashley ",October_2024,G0444,None,37,37,0,0,0,0,0,0,0,0,0,1,1,1,37,0
"Ellis-Johnson, Ashley ",October_2024,G8417,None,0,0,0,0,,0,0,0,0,0,0,180,199,199,0,
"Ellis-Johnson, Ashley ",October_2024,G8418,None,0,0,0,0,,0,0,0,0,0,0,11,11,11,0,
"Ellis-Johnson, Ashley ",October_2024,G8419,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",October_2024,G8420,None,0,0,0,0,,0,0,0,0,0,0,133,149,149,0,
"Ellis-Johnson, Ashley ",October_2024,G8431,None,0,0,0,0,,0,0,0,0,0,0,17,17,17,0,
"Ellis-Johnson, Ashley ",October_2024,G8432,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Ellis-Johnson, Ashley ",October_2024,G8433,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Ellis-Johnson, Ashley ",October_2024,G8482,None,0,0,0,0,,0,0,0,0,0,0,51,51,51,0,
"Ellis-Johnson, Ashley ",October_2024,G8510,None,0,0,0,0,,0,0,0,0,0,0,291,333,333,0,
"Ellis-Johnson, Ashley ",October_2024,G8734,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",October_2024,G8752,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",October_2024,G8754,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",October_2024,G8783,None,0,0,0,0,,0,0,0,0,0,0,302,353,353,0,
"Ellis-Johnson, Ashley ",October_2024,G8950,None,0,0,0,0,,0,0,0,0,0,0,7,7,7,0,
"Ellis-Johnson, Ashley ",October_2024,G9711,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",October_2024,G9716,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Ellis-Johnson, Ashley ",October_2024,G9717,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Ellis-Johnson, Ashley ",October_2024,G9744,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Ellis-Johnson, Ashley ",October_2024,G9745,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",October_2024,G9899,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",October_2024,G9900,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Ellis-Johnson, Ashley ",October_2024,G9902,None,0,0,0,0,,0,0,0,0,0,0,67,71,71,0,
"Ellis-Johnson, Ashley ",October_2024,G9903,None,0,0,0,0,,0,0,0,0,0,0,246,281,281,0,
"Ellis-Johnson, Ashley ",October_2024,G9905,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Ellis-Johnson, Ashley ",October_2024,G9906,None,0,0,0,0,,0,0,0,0,0,0,8,8,8,0,
"Ellis-Johnson, Ashley ",October_2024,G9908,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Ellis-Johnson, Ashley ",October_2024,G9996,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Ellis-Johnson, Ashley ",October_2024,G9997,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Ellis-Johnson, Ashley ",October_2024,INTRI,None,0.29,0.29,0,0,0,0,0,0,0,0,0,1,1,1,0.29,0
"Ellis-Johnson, Ashley ",October_2024,LATE,None,100,50,50,0,0,0,0,0,0,0,0,2,2,2,100,0
"Ellis-Johnson, Ashley ",October_2024,M1211,None,0,0,0,0,,0,0,0,0,0,0,6,6,6,0,
"Ellis-Johnson, Ashley ",October_2024,NOC,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Ellis-Johnson, Ashley ",October_2024,Nshow,None,550,550,0,185,0.33636364,0,185,0,0,0,0,12,12,12,365,0.33636364
"Ellis-Johnson, Ashley ",October_2024,SFORM,None,20,20,0,0,0,0,0,0,0,0,0,1,1,1,20,0
"Ellis-Johnson, Ashley ",November_2024,1036F,None,0,0,0,0,,0,0,0,0,0,0,181,189,189,0,
"Ellis-Johnson, Ashley ",November_2024,1123F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Ellis-Johnson, Ashley ",November_2024,1158F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Ellis-Johnson, Ashley ",November_2024,1160F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Ellis-Johnson, Ashley ",November_2024,1170F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Ellis-Johnson, Ashley ",November_2024,3017F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Ellis-Johnson, Ashley ",November_2024,3044F,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Ellis-Johnson, Ashley ",November_2024,3051F,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Ellis-Johnson, Ashley ",November_2024,3052F,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Ellis-Johnson, Ashley ",November_2024,81003,None,24,24,0,1.58,0.06583333,1.58,0,10.42,0,0,0,2,2,2,12,0.5
"Ellis-Johnson, Ashley ",November_2024,87426,None,1125,1050,75,216.19,0.19216889,192.67,23.52,514.93,0,0,0,15,15,15,393.88,0.64988444
"Ellis-Johnson, Ashley ",November_2024,87804,None,600,560,40,260.04,0.4334,210.18,49.86,190.1,0,0,0,15,15,30,149.86,0.75023333
"Ellis-Johnson, Ashley ",November_2024,87880,None,384,352,32,144.98,0.37755208,103.06,41.92,227.12,0,0,0,12,12,12,11.9,0.96901042
"Ellis-Johnson, Ashley ",November_2024,90471,None,84,84,0,0,0,0,0,0,0,0,0,3,3,2,84,0
"Ellis-Johnson, Ashley ",November_2024,90472,None,26,26,0,0,0,0,0,0,0,0,0,1,1,1,26,0
"Ellis-Johnson, Ashley ",November_2024,90656,None,350,350,0,0,0,0,0,0,0,0,0,2,2,1,350,0
"Ellis-Johnson, Ashley ",November_2024,90715,None,65,65,0,0,0,0,0,0,0,0,0,1,1,1,65,0
"Ellis-Johnson, Ashley ",November_2024,90750,None,300,300,0,0,0,0,0,0,0,0,0,1,1,1,300,0
"Ellis-Johnson, Ashley ",November_2024,93000,None,35,0,35,35,1,0,35,0,0,0,0,1,1,1,0,1
"Ellis-Johnson, Ashley ",November_2024,96110,None,25,25,0,0,0,0,0,0,0,0,0,1,1,1,25,0
"Ellis-Johnson, Ashley ",November_2024,96127,None,1209,1209,0,159.31,0.13177006,153.81,5.5,300.52,0,0,0,92,93,93,749.17,0.38033912
"Ellis-Johnson, Ashley ",November_2024,96372,None,0,0,0,14.15,,14.15,0,27.85,0,0,0,0,0,0,-42,
"Ellis-Johnson, Ashley ",November_2024,97750,None,154,154,0,0,0,0,0,0,0,0,0,1,1,2,154,0
"Ellis-Johnson, Ashley ",November_2024,99203,None,434,434,0,200.26,0.46142857,170.26,30,233.74,0,0,0,2,2,2,0,1
"Ellis-Johnson, Ashley ",November_2024,99204,None,3630,3300,330,1447.78,0.39883747,1152.87,294.91,1468.91,0,160,0,11,11,11,553.31,0.847573
"Ellis-Johnson, Ashley ",November_2024,99205,None,416,0,416,29,0.06971154,0,29,0,0,0,0,1,1,1,387,0.06971154
"Ellis-Johnson, Ashley ",November_2024,99212,None,89,89,0,0,0,0,0,0,0,0,0,1,1,1,89,0
"Ellis-Johnson, Ashley ",November_2024,99213,None,5880,5880,0,2799.63,0.47612755,1990.46,809.17,2187.29,0,0,0,40,40,40,893.08,0.84811565
"Ellis-Johnson, Ashley ",November_2024,99214,None,33250,33250,0,17825.57,0.53610737,14417.04,3408.53,20059.05,0,140,0,126,133,133,-4774.62,1.14359759
