Appointment / Servicing Provider,Month,CPT Code,None,Billed Charge,Payer Charge,Self Charge,Payment,Payments %,Payer Payment,Patient Payment,Contractual Adjustment,Payer Withheld,Writeoff Adjustment,Refund,Patient Count,Claim Count,Units,Change in A/R,Collection %
"Beaman, Caitlin E",June_2025,1123F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beaman, Caitlin E",June_2025,1158F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beaman, Caitlin E",June_2025,1160F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beaman, Caitlin E",June_2025,1170F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beaman, Caitlin E",June_2025,20610,None,122,122,0,0,0,0,0,0,0,0,0,1,1,1,122,0
"Beaman, Caitlin E",June_2025,3017F,None,0,0,0,0,,0,0,0,0,0,0,103,104,104,0,
"Beaman, Caitlin E",June_2025,3044F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beaman, Caitlin E",June_2025,3077F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beaman, Caitlin E",June_2025,3079F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beaman, Caitlin E",June_2025,81003,None,132,132,0,8.88,0.06727273,8.88,0,71.1,0,0,0,11,11,11,52.02,0.60590909
"Beaman, Caitlin E",June_2025,81025,None,20,20,0,0,0,0,0,16.23,0,0,0,1,1,1,3.77,0.8115
"Beaman, Caitlin E",June_2025,87426,None,150,150,0,225.4,1.50266667,148.3,77.1,275.63,0,0,0,2,2,2,-351.03,3.3402
"Beaman, Caitlin E",June_2025,87804,None,280,280,0,210.44,0.75157143,170.72,39.72,119.82,0,0,0,7,7,14,-50.26,1.1795
"Beaman, Caitlin E",June_2025,87811,None,375,375,0,73.65,0.1964,73.65,0,68.07,0,0,0,5,5,5,233.28,0.37792
"Beaman, Caitlin E",June_2025,87880,None,192,192,0,66.93,0.34859375,57.01,9.92,120.28,0,0,0,6,6,6,4.79,0.97505208
"Beaman, Caitlin E",June_2025,90471,None,0,0,0,16.71,,16.71,0,25.29,0,0,0,0,0,0,-42,
"Beaman, Caitlin E",June_2025,90746,None,56,56,0,54.88,0.98,54.88,0,1.12,0,0,0,1,1,1,0,1
"Beaman, Caitlin E",June_2025,90750,None,0,0,0,241.37,,241.37,0,58.63,0,0,0,0,0,0,-300,
"Beaman, Caitlin E",June_2025,92551,None,20,20,0,21.84,1.092,21.84,0,18.16,0,0,0,1,1,1,-20,2
"Beaman, Caitlin E",June_2025,93000,None,35,35,0,16.69,0.47685714,2.32,14.37,20.63,0,0,0,1,1,1,-2.32,1.06628571
"Beaman, Caitlin E",June_2025,96127,None,"3,016","3,016",0,775.49,0.25712533,672.37,103.12,"1,610.42",0,0,0,228,232,232,630.09,0.79108422
"Beaman, Caitlin E",June_2025,96372,None,42,42,0,11.74,0.27952381,11.74,0,30.26,0,0,0,1,1,1,0,1
"Beaman, Caitlin E",June_2025,99173,None,20,20,0,7.84,0.392,7.84,0,52.16,0,0,0,1,1,1,-40,3
"Beaman, Caitlin E",June_2025,99203,None,217,217,0,123.64,0.56976959,84.91,38.73,230.36,0,0,0,1,1,1,-137,1.63133641
"Beaman, Caitlin E",June_2025,99204,None,330,330,0,322.55,0.97742424,293.09,29.46,366.91,0,0,0,1,1,1,-359.46,2.08927273
"Beaman, Caitlin E",June_2025,99213,None,"5,586","5,586",0,"1,637.74",0.29318654,"1,009.18",628.56,"1,557.91",0,0,0,35,38,38,"2,390.35",0.57208199
"Beaman, Caitlin E",June_2025,99214,None,"62,250","62,250",0,"22,027.5",0.35385542,"16,172.82","5,854.68","28,612.83",0,140,0,249,254,253,"11,469.67",0.81574827
"Beaman, Caitlin E",June_2025,99215,None,876,876,0,147.73,0.16864155,147.73,0,159.27,0,0,0,2,3,3,569,0.35045662
"Beaman, Caitlin E",June_2025,99385,None,241,241,0,199.86,0.82929461,199.86,0,282.14,0,0,0,1,1,1,-241,2
"Beaman, Caitlin E",June_2025,99386,None,272,272,0,231.15,0.84981618,231.15,0,312.85,0,0,0,1,1,1,-272,2
"Beaman, Caitlin E",June_2025,99393,None,0,0,0,184.66,,184.66,0,147.34,0,0,0,0,0,0,-332,
"Beaman, Caitlin E",June_2025,99394,None,186,186,0,0,0,0,0,0,0,0,0,1,1,1,186,0
"Beaman, Caitlin E",June_2025,99395,None,"4,532","4,532",0,"1,471.81",0.32475949,"1,446.81",25,"1,437.19",0,0,0,22,22,22,"1,623",0.64187996
"Beaman, Caitlin E",June_2025,99396,None,"7,458","7,458",0,"3,220.47",0.43181416,"3,220.47",0,"3,333.53",0,0,0,33,33,33,904,0.87878788
"Beaman, Caitlin E",June_2025,99397,None,256,256,0,103.08,0.40265625,103.08,0,152.92,0,0,0,1,1,1,0,1
"Beaman, Caitlin E",June_2025,99406,None,30,30,0,13.13,0.43766667,13.13,0,16.87,0,0,0,1,1,1,0,1
"Beaman, Caitlin E",June_2025,99439,None,"4,160","4,160",0,"2,326.12",0.55916346,"2,285.65",40.47,"2,582.38",0,0,0,39,39,52,-748.5,1.17992788
"Beaman, Caitlin E",June_2025,99454,None,0,0,0,76.76,,76.76,0,53.24,0,0,0,0,0,0,-130,
"Beaman, Caitlin E",June_2025,99457,None,0,0,0,77.66,,77.66,0,24.32,0,0,0,0,0,0,-101.98,
"Beaman, Caitlin E",June_2025,99490,None,"6,715","6,715",0,"4,189.72",0.62393448,"4,128.87",60.85,"2,606.41",0,0,0,79,79,79,-81.13,1.01208191
"Beaman, Caitlin E",June_2025,99495,None,330,330,0,25,0.07575758,0,25,0,0,0,0,1,1,1,305,0.07575758
"Beaman, Caitlin E",June_2025,99496,None,467,467,0,208.24,0.44591006,159.9,48.34,307.1,0,0,0,1,1,1,-48.34,1.10351178
"Beaman, Caitlin E",June_2025,COLF,None,0,0,0,37.81,,0,37.81,0,0,0,0,0,0,0,-37.81,
"Beaman, Caitlin E",June_2025,G0010,None,42,42,0,65.02,1.54809524,65.02,0,18.98,0,0,0,1,1,1,-42,2
"Beaman, Caitlin E",June_2025,G0029,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beaman, Caitlin E",June_2025,G0136,None,40,40,0,0,0,0,0,160,0,0,0,1,1,1,-120,4
"Beaman, Caitlin E",June_2025,G0439,None,236,236,0,415.2,1.75932203,415.2,0,528.8,0,0,0,1,1,1,-708,4
"Beaman, Caitlin E",June_2025,G0444,None,37,37,0,56.32,1.52216216,56.32,0,91.68,0,0,0,1,1,1,-111,4
"Beaman, Caitlin E",June_2025,G2181,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beaman, Caitlin E",June_2025,G2211,None,"2,190","2,190",0,574.42,0.26229224,530.16,44.26,766.83,0,0,0,73,73,73,848.75,0.61244292
"Beaman, Caitlin E",June_2025,G8399,None,0,0,0,0,,0,0,0,0,0,0,30,30,30,0,
"Beaman, Caitlin E",June_2025,G8417,None,0,0,0,0,,0,0,0,0,0,0,286,291,309,0,
"Beaman, Caitlin E",June_2025,G8418,None,0,0,0,0,,0,0,0,0,0,0,6,7,7,0,
"Beaman, Caitlin E",June_2025,G8419,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beaman, Caitlin E",June_2025,G8420,None,0,0,0,0,,0,0,0,0,0,0,42,45,45,0,
"Beaman, Caitlin E",June_2025,G8421,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beaman, Caitlin E",June_2025,G8431,None,0,0,0,0,,0,0,0,0,0,0,7,7,7,0,
"Beaman, Caitlin E",June_2025,G8482,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beaman, Caitlin E",June_2025,G8510,None,0,0,0,0,,0,0,0,0,0,0,331,340,340,0,
"Beaman, Caitlin E",June_2025,G8734,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beaman, Caitlin E",June_2025,G8752,None,0,0,0,0,,0,0,0,0,0,0,91,92,92,0,
"Beaman, Caitlin E",June_2025,G8753,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Beaman, Caitlin E",June_2025,G8754,None,0,0,0,0,,0,0,0,0,0,0,93,94,94,0,
"Beaman, Caitlin E",June_2025,G8755,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Beaman, Caitlin E",June_2025,G8783,None,0,0,0,0,,0,0,0,0,0,0,289,295,295,0,
"Beaman, Caitlin E",June_2025,G8950,None,0,0,0,0,,0,0,0,0,0,0,5,5,5,0,
"Beaman, Caitlin E",June_2025,G9899,None,0,0,0,0,,0,0,0,0,0,0,96,96,96,0,
"Beaman, Caitlin E",June_2025,G9902,None,0,0,0,0,,0,0,0,0,0,0,9,9,9,0,
"Beaman, Caitlin E",June_2025,G9903,None,0,0,0,0,,0,0,0,0,0,0,333,341,341,0,
"Beaman, Caitlin E",June_2025,G9996,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beaman, Caitlin E",June_2025,INTOP,None,0.05,0.05,0,0,0,0,0,0,0,0,0,1,1,1,0.05,0
"Beaman, Caitlin E",June_2025,J3301,None,31.12,31.12,0,0,0,0,0,0,0,0,0,1,1,8,31.12,0
"Beaman, Caitlin E",June_2025,LATE,None,200,200,0,120,0.6,0,120,0,0,0,0,4,4,4,80,0.6
"Beaman, Caitlin E",June_2025,M1211,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Beaman, Caitlin E",June_2025,M1371,None,0,0,0,0,,0,0,0,0,0,0,19,19,19,0,
"Beaman, Caitlin E",June_2025,M1372,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Beaman, Caitlin E",June_2025,M1373,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Beaman, Caitlin E",June_2025,NOC,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Beaman, Caitlin E",June_2025,Nshow,None,500,500,0,325,0.65,0,325,0,0,0,0,10,10,10,175,0.65
"Beaman, Caitlin E",July_2025,10030,None,0,0,0,493.64,,493.64,0,645.36,0,0,0,0,0,0,"-1,139",
"Beaman, Caitlin E",July_2025,1036F,None,0,0,0,0,,0,0,0,0,0,0,327,338,338,0,
"Beaman, Caitlin E",July_2025,1123F,None,0,0,0,0,,0,0,0,0,0,0,6,6,6,0,
"Beaman, Caitlin E",July_2025,1158F,None,0,0,0,0,,0,0,0,0,0,0,6,6,6,0,
"Beaman, Caitlin E",July_2025,1160F,None,0,0,0,0,,0,0,0,0,0,0,6,6,6,0,
"Beaman, Caitlin E",July_2025,1170F,None,0,0,0,0,,0,0,0,0,0,0,6,6,6,0,
"Beaman, Caitlin E",July_2025,3017F,None,0,0,0,0,,0,0,0,0,0,0,80,83,83,0,
"Beaman, Caitlin E",July_2025,3044F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beaman, Caitlin E",July_2025,3075F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beaman, Caitlin E",July_2025,3077F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beaman, Caitlin E",July_2025,3078F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beaman, Caitlin E",July_2025,69209,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beaman, Caitlin E",July_2025,81003,None,120,120,0,11.89,0.09908333,10.23,1.66,60.09,0,0,0,10,10,10,48.02,0.59983333
"Beaman, Caitlin E",July_2025,81025,None,0,0,0,3.77,,3.77,0,16.23,0,0,0,0,0,0,-20,
"Beaman, Caitlin E",July_2025,86308,None,10,10,0,0,0,0,0,0,0,0,0,1,1,1,10,0
"Beaman, Caitlin E",July_2025,87426,None,150,150,0,35.33,0.23553333,0,35.33,0,0,0,0,2,2,2,114.67,0.23553333
"Beaman, Caitlin E",July_2025,87804,None,120,120,0,75.98,0.63316667,36.26,39.72,63.88,0,0,0,3,3,6,-19.86,1.1655
"Beaman, Caitlin E",July_2025,87811,None,75,75,0,103.24,1.37653333,61.86,41.38,121.76,0,0,0,1,1,1,-150,3
"Beaman, Caitlin E",July_2025,87880,None,160,160,0,62.08,0.388,62.08,0,97.92,0,0,0,5,5,5,0,1
"Beaman, Caitlin E",July_2025,90471,None,42,42,0,0,0,0,0,0,0,0,0,1,1,1,42,0
"Beaman, Caitlin E",July_2025,90746,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beaman, Caitlin E",July_2025,90750,None,300,300,0,0,0,0,0,0,0,0,0,1,1,1,300,0
"Beaman, Caitlin E",July_2025,92551,None,20,20,0,0,0,0,0,0,0,0,0,1,1,1,20,0
"Beaman, Caitlin E",July_2025,93000,None,70,70,0,14.37,0.20528571,0,14.37,0,0,0,0,2,2,2,55.63,0.20528571
"Beaman, Caitlin E",July_2025,94010,None,146,146,0,27.4,0.18767123,27.4,0,45.6,0,0,0,2,2,2,73,0.5
"Beaman, Caitlin E",July_2025,96127,None,"2,886","2,873",13,678.04,0.23494109,616.51,61.53,"1,569.71",0,17.21,0,218,222,222,621.04,0.78480942
"Beaman, Caitlin E",July_2025,96160,None,"1,000","1,000",0,152.38,0.15238,152.38,0,447.62,0,0,0,5,5,5,400,0.6
"Beaman, Caitlin E",July_2025,96372,None,42,42,0,0,0,0,0,0,0,0,0,1,1,1,42,0
"Beaman, Caitlin E",July_2025,99173,None,60,60,0,3.01,0.05016667,3.01,0,16.99,0,0,0,3,3,3,40,0.33333333
"Beaman, Caitlin E",July_2025,99204,None,330,330,0,0,0,0,0,0,0,0,0,1,1,1,330,0
"Beaman, Caitlin E",July_2025,99211,None,44,44,0,0,0,0,0,0,0,0,0,1,1,1,44,0
"Beaman, Caitlin E",July_2025,99213,None,"2,793","2,793",0,"1,850.15",0.66242392,"1,389.22",460.93,"1,984.73",0,0,0,19,19,19,"-1,041.88",1.37303258
"Beaman, Caitlin E",July_2025,99214,None,"62,250","61,750",500,"22,994.93",0.36939647,"17,414.12","5,580.81","27,229.63",0,432.75,0,244,251,251,"11,592.69",0.81377205
"Beaman, Caitlin E",July_2025,99215,None,292,292,0,303.91,1.04078767,303.91,0,280.09,0,0,0,1,1,1,-292,2
"Beaman, Caitlin E",July_2025,99385,None,482,482,0,128.27,0.26612033,128.27,0,112.73,0,0,0,2,2,2,241,0.5
"Beaman, Caitlin E",July_2025,99394,None,372,372,0,101.02,0.27155914,101.02,0,84.98,0,0,0,2,2,2,186,0.5
"Beaman, Caitlin E",July_2025,99395,None,"7,004","6,798",206,"2,416.26",0.34498287,"2,316.26",100,"2,421.74",0,86,0,34,34,34,"2,080",0.70302684
"Beaman, Caitlin E",July_2025,99396,None,"7,006","7,006",0,"2,478.3",0.35373965,"2,418.3",60,"2,553.7",0,0,0,31,31,31,"1,974",0.71824151
"Beaman, Caitlin E",July_2025,99406,None,30,30,0,14.74,0.49133333,14.74,0,15.26,0,0,0,1,1,1,0,1
"Beaman, Caitlin E",July_2025,99439,None,"4,080","4,080",0,"2,022.15",0.495625,"1,996.75",25.4,"2,158.25",0,0,0,39,39,51,-100.4,1.02460784
"Beaman, Caitlin E",July_2025,99454,None,65,65,0,-27.6,-0.42461538,-27.6,0,0,0,0,0,1,1,1,92.6,-0.42461538
"Beaman, Caitlin E",July_2025,99457,None,55,55,0,8.02,0.14581818,8.02,0,0,0,0,0,1,1,1,46.98,0.14581818
"Beaman, Caitlin E",July_2025,99490,None,"7,140","7,140",0,"4,203.82",0.58877031,"4,159.1",44.72,"2,576.18",0,0,0,84,84,84,360,0.94957983
"Beaman, Caitlin E",July_2025,99495,None,0,0,0,201.76,,201.76,0,128.24,0,0,0,0,0,0,-330,
"Beaman, Caitlin E",July_2025,99496,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beaman, Caitlin E",July_2025,FORM,None,20,20,0,20,1,0,20,0,0,0,0,1,1,1,0,1
"Beaman, Caitlin E",July_2025,G0010,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beaman, Caitlin E",July_2025,G0136,None,240,240,0,33.12,0.138,33.12,0,126.88,0,0,0,6,6,6,80,0.66666667
"Beaman, Caitlin E",July_2025,G0438,None,"2,076","2,076",0,420.18,0.20239884,420.18,0,617.82,0,0,0,6,6,6,"1,038",0.5
"Beaman, Caitlin E",July_2025,G0439,None,0,0,0,103.8,,103.8,0,132.2,0,0,0,0,0,0,-236,
"Beaman, Caitlin E",July_2025,G0444,None,222,222,0,14.08,0.06342342,14.08,0,133.92,0,0,0,6,6,6,74,0.66666667
"Beaman, Caitlin E",July_2025,G2181,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beaman, Caitlin E",July_2025,G2211,None,"2,070","2,070",0,810.12,0.39136232,763.26,46.86,"1,088.6",0,0,0,66,69,69,171.28,0.91725604
"Beaman, Caitlin E",July_2025,G8399,None,0,0,0,0,,0,0,0,0,0,0,25,25,25,0,
"Beaman, Caitlin E",July_2025,G8417,None,0,0,0,0,,0,0,0,0,0,0,279,285,297,0,
"Beaman, Caitlin E",July_2025,G8418,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Beaman, Caitlin E",July_2025,G8419,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beaman, Caitlin E",July_2025,G8420,None,0,0,0,0,,0,0,0,0,0,0,41,44,44,0,
"Beaman, Caitlin E",July_2025,G8431,None,0,0,0,0,,0,0,0,0,0,0,14,14,14,0,
"Beaman, Caitlin E",July_2025,G8510,None,0,0,0,0,,0,0,0,0,0,0,316,327,327,0,
"Beaman, Caitlin E",July_2025,G8734,None,0,0,0,0,,0,0,0,0,0,0,6,6,6,0,
"Beaman, Caitlin E",July_2025,G8752,None,0,0,0,0,,0,0,0,0,0,0,88,88,88,0,
"Beaman, Caitlin E",July_2025,G8753,None,0,0,0,0,,0,0,0,0,0,0,7,7,7,0,
"Beaman, Caitlin E",July_2025,G8754,None,0,0,0,0,,0,0,0,0,0,0,93,93,93,0,
"Beaman, Caitlin E",July_2025,G8755,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Beaman, Caitlin E",July_2025,G8783,None,0,0,0,0,,0,0,0,0,0,0,271,280,280,0,
"Beaman, Caitlin E",July_2025,G8950,None,0,0,0,0,,0,0,0,0,0,0,8,8,8,0,
"Beaman, Caitlin E",July_2025,G9899,None,0,0,0,0,,0,0,0,0,0,0,65,67,67,0,
"Beaman, Caitlin E",July_2025,G9902,None,0,0,0,0,,0,0,0,0,0,0,7,7,7,0,
"Beaman, Caitlin E",July_2025,G9903,None,0,0,0,0,,0,0,0,0,0,0,326,337,337,0,
"Beaman, Caitlin E",July_2025,G9905,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beaman, Caitlin E",July_2025,G9996,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beaman, Caitlin E",July_2025,INTOP,None,0,0,0,0.05,,0.05,0,0,0,0,0,0,0,0,-0.05,
"Beaman, Caitlin E",July_2025,INTRI,None,0.04,0.04,0,0,0,0,0,0,0,0,0,1,1,1,0.04,0
"Beaman, Caitlin E",July_2025,INTUC,None,0.31,0.31,0,0,0,0,0,0,0,0,0,2,2,2,0.31,0
"Beaman, Caitlin E",July_2025,LATE,None,150,150,0,168.9,1.126,0,168.9,0,0,0,0,4,4,4,-18.9,1.126
"Beaman, Caitlin E",July_2025,M1211,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Beaman, Caitlin E",July_2025,M1371,None,0,0,0,0,,0,0,0,0,0,0,15,15,15,0,
"Beaman, Caitlin E",July_2025,M1372,None,0,0,0,0,,0,0,0,0,0,0,9,9,9,0,
"Beaman, Caitlin E",July_2025,M1373,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beaman, Caitlin E",July_2025,NOC,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Beaman, Caitlin E",July_2025,Nshow,None,300,300,0,232.85,0.77616667,0,232.85,0,0,0,0,7,7,6,67.15,0.77616667
"Beaman, Caitlin E",August_2025,1036F,None,0,0,0,0,,0,0,0,0,0,0,314,324,324,0,
"Beaman, Caitlin E",August_2025,1123F,None,0,0,0,0,,0,0,0,0,0,0,6,6,6,0,
"Beaman, Caitlin E",August_2025,1158F,None,0,0,0,0,,0,0,0,0,0,0,6,6,6,0,
"Beaman, Caitlin E",August_2025,1160F,None,0,0,0,0,,0,0,0,0,0,0,6,6,6,0,
"Beaman, Caitlin E",August_2025,1170F,None,0,0,0,0,,0,0,0,0,0,0,6,6,6,0,
"Beaman, Caitlin E",August_2025,3017F,None,0,0,0,0,,0,0,0,0,0,0,93,95,95,0,
"Beaman, Caitlin E",August_2025,3074F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beaman, Caitlin E",August_2025,3078F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beaman, Caitlin E",August_2025,69209,None,0,0,0,14.43,,14.43,0,14.57,0,0,0,0,0,0,-29,
"Beaman, Caitlin E",August_2025,81003,None,96,96,0,8.93,0.09302083,8.52,0.41,61.12,0,0,0,8,8,8,25.95,0.7296875
"Beaman, Caitlin E",August_2025,81025,None,0,0,0,3.77,,0,3.77,0,0,0,0,0,0,0,-3.77,
"Beaman, Caitlin E",August_2025,87426,None,225,225,0,42.4,0.18844444,35.33,7.07,39.67,0,0,0,3,3,3,142.93,0.36475556
"Beaman, Caitlin E",August_2025,87804,None,120,120,0,43.7,0.36416667,39.72,3.98,40.28,0,0,0,3,3,6,36.02,0.69983333
"Beaman, Caitlin E",August_2025,87811,None,0,0,0,41.38,,41.38,0,33.62,0,0,0,0,0,0,-75,
"Beaman, Caitlin E",August_2025,87880,None,64,64,0,11.9,0.1859375,9.92,1.98,22.08,0,0,0,2,2,2,30.02,0.5309375
"Beaman, Caitlin E",August_2025,90460,None,42,42,0,0,0,0,0,0,0,0,0,1,1,1,42,0
"Beaman, Caitlin E",August_2025,90471,None,0,0,0,0,,0,0,42,0,0,0,0,0,0,-42,
"Beaman, Caitlin E",August_2025,90651,None,450,450,0,0,0,0,0,0,0,0,0,1,1,1,450,0
"Beaman, Caitlin E",August_2025,90750,None,0,0,0,0,,0,0,300,0,0,0,0,0,0,-300,
"Beaman, Caitlin E",August_2025,92228,None,69,69,0,0,0,0,0,0,0,0,0,1,1,1,69,0
"Beaman, Caitlin E",August_2025,92551,None,40,40,0,23.49,0.58725,23.49,0,16.51,0,0,0,2,2,2,0,1
"Beaman, Caitlin E",August_2025,93000,None,35,35,0,10.34,0.29542857,10.34,0,22.07,0,0,0,1,1,1,2.59,0.926
"Beaman, Caitlin E",August_2025,94010,None,0,0,0,27.4,,27.4,0,45.6,0,0,0,0,0,0,-73,
"Beaman, Caitlin E",August_2025,96127,None,"2,587","2,587",0,787.09,0.30424816,722.05,65.04,"1,549.05",0,0,0,198,200,199,250.86,0.90303054
"Beaman, Caitlin E",August_2025,96160,None,"1,000","1,000",0,2.38,0.00238,2.38,0,397.62,0,0,0,5,5,5,600,0.4
"Beaman, Caitlin E",August_2025,96372,None,42,42,0,12.44,0.29619048,12.44,0,29.56,0,0,0,1,1,1,0,1
"Beaman, Caitlin E",August_2025,97750,None,0,0,0,154,,0,154,0,0,0,0,0,0,0,-154,
"Beaman, Caitlin E",August_2025,99173,None,60,60,0,8.47,0.14116667,8.47,0,51.53,0,0,0,3,3,3,0,1
"Beaman, Caitlin E",August_2025,99203,None,217,217,0,5,0.02304147,0,5,0,0,0,0,1,1,1,212,0.02304147
"Beaman, Caitlin E",August_2025,99204,None,0,0,0,123.04,,123.04,0,206.96,0,0,0,0,0,0,-330,
"Beaman, Caitlin E",August_2025,99211,None,0,0,0,13.68,,13.68,0,25.32,0,0,0,0,0,0,-39,
"Beaman, Caitlin E",August_2025,99213,None,"3,528","3,528",0,"1,339.48",0.3796712,"1,047.05",292.43,"1,217.08",0,0,0,24,24,24,971.44,0.72464853
"Beaman, Caitlin E",August_2025,99214,None,"54,750","54,500",250,"19,881.01",0.36312347,"16,021.33","3,859.68","25,132.83",0,0,0,215,221,221,"9,736.16",0.82217059
"Beaman, Caitlin E",August_2025,99215,None,292,292,0,144.62,0.49527397,144.62,0,147.38,0,0,0,1,1,1,0,1
"Beaman, Caitlin E",August_2025,99385,None,482,482,0,0,0,0,0,0,0,0,0,2,2,2,482,0
"Beaman, Caitlin E",August_2025,99386,None,544,544,0,148.32,0.27264706,148.32,0,123.68,0,0,0,2,2,2,272,0.5
"Beaman, Caitlin E",August_2025,99394,None,558,558,0,284.95,0.51066308,284.95,0,273.05,0,0,0,3,3,3,0,1
"Beaman, Caitlin E",August_2025,99395,None,"7,416","7,416",0,"3,535.42",0.47672869,"3,510.42",25,"3,493.58",0,0,0,36,36,36,387,0.94781553
"Beaman, Caitlin E",August_2025,99396,None,"9,718","9,718",0,"4,007.27",0.41235542,"3,982.27",25,"4,153.73",0,0,0,43,43,43,"1,557",0.83978185
"Beaman, Caitlin E",August_2025,99406,None,30,30,0,15.04,0.50133333,15.04,0,14.96,0,0,0,1,1,1,0,1
"Beaman, Caitlin E",August_2025,99439,None,"4,640","4,640",0,"2,001.84",0.43143103,"1,963.74",38.1,"2,095.86",0,0,0,46,46,58,542.3,0.883125
"Beaman, Caitlin E",August_2025,99454,None,325,325,0,70.55,0.21707692,70.55,0,59.45,0,0,0,3,5,5,195,0.4
"Beaman, Caitlin E",August_2025,99457,None,275,275,0,78.74,0.28632727,78.74,0,31.26,0,0,0,3,5,5,165,0.4
"Beaman, Caitlin E",August_2025,99490,None,"6,970","6,970",0,"4,401.72",0.63152367,"4,286.3",115.42,"2,687.58",0,0,0,82,82,82,-119.3,1.01711621
"Beaman, Caitlin E",August_2025,99496,None,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,
"Beaman, Caitlin E",August_2025,G0136,None,240,240,0,15.13,0.06304167,15.13,0,169.42,0,0,0,6,6,6,55.45,0.76895833
"Beaman, Caitlin E",August_2025,G0438,None,"1,730","1,730",0,658.9,0.38086705,658.9,0,"1,071.1",0,0,0,6,6,5,0,1
"Beaman, Caitlin E",August_2025,G0439,None,472,472,0,0,0,0,0,0,0,0,0,2,2,2,472,0
"Beaman, Caitlin E",August_2025,G0444,None,222,222,0,0,0,0,0,185,0,0,0,6,6,6,37,0.83333333
"Beaman, Caitlin E",August_2025,G2211,None,"1,800","1,800",0,514.72,0.28595556,512.12,2.6,757.25,0,0,0,56,60,60,528.03,0.70665
"Beaman, Caitlin E",August_2025,G8399,None,0,0,0,0,,0,0,0,0,0,0,19,20,20,0,
"Beaman, Caitlin E",August_2025,G8417,None,0,0,0,0,,0,0,0,0,0,0,261,267,279,0,
"Beaman, Caitlin E",August_2025,G8418,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Beaman, Caitlin E",August_2025,G8419,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Beaman, Caitlin E",August_2025,G8420,None,0,0,0,0,,0,0,0,0,0,0,55,55,55,0,
"Beaman, Caitlin E",August_2025,G8431,None,0,0,0,0,,0,0,0,0,0,0,18,18,18,0,
"Beaman, Caitlin E",August_2025,G8433,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beaman, Caitlin E",August_2025,G8510,None,0,0,0,0,,0,0,0,0,0,0,304,313,313,0,
"Beaman, Caitlin E",August_2025,G8511,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Beaman, Caitlin E",August_2025,G8734,None,0,0,0,0,,0,0,0,0,0,0,7,7,7,0,
"Beaman, Caitlin E",August_2025,G8752,None,0,0,0,0,,0,0,0,0,0,0,83,84,84,0,
"Beaman, Caitlin E",August_2025,G8753,None,0,0,0,0,,0,0,0,0,0,0,7,7,7,0,
