 Appointment / Servicing Provider,Month,CPT Code,None,Billed Charge,Payer Charge,Self Charge,Payment,Payments %,Payer Payment,Patient Payment,Contractual Adjustment,Payer Withheld,Writeoff Adjustment,Refund,Patient Count,Claim Count,Units,Change in A/R,Collection %
"Beers, Grace A",October_2022,10060,None,240,240,0,0,0,0,0,0,0,0,0,1,1,1,240,0
"Beers, Grace A",October_2022,1036F,None,0,0,0,0,,0,0,0,0,0,0,127,129,129,0,
"Beers, Grace A",October_2022,1123F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beers, Grace A",October_2022,1124F,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Beers, Grace A",October_2022,1125F,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Beers, Grace A",October_2022,1126F,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Beers, Grace A",October_2022,1158F,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Beers, Grace A",October_2022,1160F,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Beers, Grace A",October_2022,1170F,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Beers, Grace A",October_2022,2022F,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Beers, Grace A",October_2022,2023F,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Beers, Grace A",October_2022,2024F,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beers, Grace A",October_2022,2026F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",October_2022,3017F,None,0,0,0,0,,0,0,0,0,0,0,28,28,28,0,
"Beers, Grace A",October_2022,3044F,None,0,0,0,10,,10,0,-10,0,0,0,10,10,10,0,
"Beers, Grace A",October_2022,3046F,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Beers, Grace A",October_2022,3051F,None,0,0,0,0,,0,0,0,0,0,0,2,2,2,0,
"Beers, Grace A",October_2022,3052F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",October_2022,81003,None,96,96,0,4.98,0.051875,4.98,0,53.99,0,0,0,8,8,8,37.03,0.61427083
"Beers, Grace A",October_2022,81025,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",October_2022,83036,None,35,35,0,0.09,0.00257143,0.09,0,34.9,0,0,0,1,1,1,0.01,0.99971429
"Beers, Grace A",October_2022,87426,None,450,450,0,396.24,0.88053333,396.24,0,503.76,0,0,0,6,6,6,-450,2
"Beers, Grace A",October_2022,87804,None,240,240,0,261.08,1.08783333,261.08,0,180.4,0,0,0,6,6,12,-201.48,1.8395
"Beers, Grace A",October_2022,87880,None,64,64,0,58.03,0.90671875,58.03,0,99.99,0,0,0,2,2,2,-94.02,2.4690625
"Beers, Grace A",October_2022,90460,None,42,42,0,17,0.4047619,17,0,25,0,0,0,1,1,1,0,1
"Beers, Grace A",October_2022,90471,None,1260,1260,0,606.16,0.48107937,606.16,0,1073.84,0,0,0,30,30,30,-420,1.33333333
"Beers, Grace A",October_2022,90472,None,52,52,0,0,0,0,0,0,0,0,0,2,2,2,52,0
"Beers, Grace A",October_2022,90619,None,305,305,0,150,0.49180328,150,0,155,0,0,0,1,1,1,0,1
"Beers, Grace A",October_2022,90662,None,900,900,0,823.4,0.91488889,823.4,0,76.6,0,0,0,12,12,12,0,1
"Beers, Grace A",October_2022,90670,None,1380,1380,0,252.83,0.18321014,252.83,0,207.17,0,0,0,3,3,3,920,0.33333333
"Beers, Grace A",October_2022,90688,None,930,930,0,901.44,0.96929032,901.44,0,436.69,0,0,0,31,31,31,-408.13,1.43884946
"Beers, Grace A",October_2022,90715,None,120,120,0,0,0,0,0,0,0,0,0,2,2,2,120,0
"Beers, Grace A",October_2022,93000,None,35,35,0,0,0,0,0,0,0,0,0,1,1,1,35,0
"Beers, Grace A",October_2022,96160,None,0,0,0,150,,150,0,50,0,0,0,0,0,0,-200,
"Beers, Grace A",October_2022,99203,None,217,217,0,224.47,1.03442396,124.1,100.37,289.9,0,0,0,1,1,1,-297.37,2.37036866
"Beers, Grace A",October_2022,99204,None,2640,2640,0,1380.79,0.52302652,1107.36,273.43,1475.4,0,0,0,8,8,8,-216.19,1.08189015
"Beers, Grace A",October_2022,99213,None,8085,8085,0,3273.79,0.40492146,2187.26,1086.53,3701.45,0,0,0,55,55,55,1109.76,0.8627384
"Beers, Grace A",October_2022,99214,None,18500,18250,250,9168.52,0.49559568,8150.27,1018.25,14592.43,0,305,0,72,74,74,-5565.95,1.30086216
"Beers, Grace A",October_2022,99385,None,1205,1205,0,1042.92,0.86549378,1007.92,35,1402.08,0,121,0,5,5,5,-1361,2.12946058
"Beers, Grace A",October_2022,99386,None,544,544,0,839.35,1.54292279,814.35,25,817.65,0,0,0,2,2,2,-1113,3.04595588
"Beers, Grace A",October_2022,99395,None,206,206,0,313.72,1.52291262,298.72,15,319.28,0,0,0,1,1,1,-427,3.07281553
"Beers, Grace A",October_2022,99396,None,1582,1582,0,1123.47,0.71015803,1043.47,80,990.53,0,0,0,7,7,7,-532,1.33628319
"Beers, Grace A",October_2022,99439,None,80,80,0,79.29,0.991125,79.29,0,72.52,0,0,0,1,1,1,-71.81,1.897625
"Beers, Grace A",October_2022,99453,None,25,25,0,26.26,1.0504,26.26,0,20.53,0,0,0,1,1,1,-21.79,1.8716
"Beers, Grace A",October_2022,99454,None,65,65,0,0,0,0,0,0,0,0,0,1,1,1,65,0
"Beers, Grace A",October_2022,99457,None,165,165,0,66.52,0.40315152,66.52,0,26.52,0,0,0,3,3,3,71.96,0.56387879
"Beers, Grace A",October_2022,99458,None,90,90,0,27.06,0.30066667,27.06,0,11.04,0,0,0,2,2,2,51.9,0.42333333
"Beers, Grace A",October_2022,99490,None,2040,2040,0,1109.45,0.54384804,1109.45,0,599.81,0,85,0,24,24,24,245.74,0.87953922
"Beers, Grace A",October_2022,99496,None,467,467,0,59.51,0.12743041,0,59.51,0,0,0,0,1,1,1,407.49,0.12743041
"Beers, Grace A",October_2022,99497,None,340,340,0,70.78,0.20817647,70.78,0,99.22,0,0,0,2,2,2,170,0.5
"Beers, Grace A",October_2022,A7004,None,0,0,0,1.4,,1.4,0,3.6,0,0,0,0,0,0,-5,
"Beers, Grace A",October_2022,G0008,None,630,630,0,417.43,0.6625873,417.43,0,212.57,0,0,0,15,15,15,0,1
"Beers, Grace A",October_2022,G0009,None,55,55,0,29.34,0.53345455,29.34,0,25.66,0,0,0,1,1,1,0,1
"Beers, Grace A",October_2022,G0439,None,944,944,0,392.04,0.41529661,392.04,0,315.96,0,0,0,4,4,4,236,0.75
"Beers, Grace A",October_2022,G0444,None,148,148,0,48.02,0.32445946,48.02,0,62.98,0,0,0,4,4,4,37,0.75
"Beers, Grace A",October_2022,G8399,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Beers, Grace A",October_2022,G8400,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Beers, Grace A",October_2022,G8417,None,0,0,0,0,,0,0,0,0,0,0,55,55,55,0,
"Beers, Grace A",October_2022,G8418,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beers, Grace A",October_2022,G8420,None,0,0,0,0,,0,0,0,0,0,0,61,61,61,0,
"Beers, Grace A",October_2022,G8427,None,0,0,0,0,,0,0,0,0,0,0,135,137,137,0,
"Beers, Grace A",October_2022,G8431,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Beers, Grace A",October_2022,G8482,None,0,0,0,0,,0,0,0,0,0,0,62,62,64,0,
"Beers, Grace A",October_2022,G8483,None,0,0,0,0,,0,0,0,0,0,0,50,50,50,0,
"Beers, Grace A",October_2022,G8484,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beers, Grace A",October_2022,G8510,None,0,0,0,0,,0,0,0,0,0,0,90,90,90,0,
"Beers, Grace A",October_2022,G8511,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beers, Grace A",October_2022,G8734,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Beers, Grace A",October_2022,G8752,None,0,0,0,0,,0,0,0,0,0,0,37,37,37,0,
"Beers, Grace A",October_2022,G8753,None,0,0,0,0,,0,0,0,0,0,0,2,3,3,0,
"Beers, Grace A",October_2022,G8754,None,0,0,0,0,,0,0,0,0,0,0,37,37,37,0,
"Beers, Grace A",October_2022,G8755,None,0,0,0,0,,0,0,0,0,0,0,2,3,3,0,
"Beers, Grace A",October_2022,G8783,None,0,0,0,0,,0,0,0,0,0,0,113,115,115,0,
"Beers, Grace A",October_2022,G8950,None,0,0,0,0,,0,0,0,0,0,0,2,3,3,0,
"Beers, Grace A",October_2022,G9708,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",October_2022,G9711,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beers, Grace A",October_2022,G9717,None,0,0,0,0,,0,0,0,0,0,0,21,21,21,0,
"Beers, Grace A",October_2022,G9744,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",October_2022,G9899,None,0,0,0,0,,0,0,0,0,0,0,12,12,12,0,
"Beers, Grace A",October_2022,G9900,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Beers, Grace A",October_2022,G9902,None,0,0,0,0,,0,0,0,0,0,0,5,5,5,0,
"Beers, Grace A",October_2022,G9903,None,0,0,0,0,,0,0,0,0,0,0,128,130,130,0,
"Beers, Grace A",October_2022,G9906,None,0,0,0,0,,0,0,0,0,0,0,5,5,5,0,
"Beers, Grace A",October_2022,G9991,None,0,0,0,0,,0,0,0,0,0,0,13,15,15,0,
"Beers, Grace A",October_2022,G9997,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beers, Grace A",October_2022,J7620,None,0,0,0,0,,0,0,12,0,0,0,0,0,0,-12,
"Beers, Grace A",November_2022,10060,None,0,0,0,105.68,,105.68,0,134.32,0,0,0,0,0,0,-240,
"Beers, Grace A",November_2022,1036F,None,0,0,0,0,,0,0,0,0,0,0,9,9,9,0,
"Beers, Grace A",November_2022,1101F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,1123F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,1124F,None,0,0,0,0,,0,0,0,0,0,0,8,8,8,0,
"Beers, Grace A",November_2022,1125F,None,0,0,0,0,,0,0,0,0,0,0,5,5,5,0,
"Beers, Grace A",November_2022,1126F,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Beers, Grace A",November_2022,1158F,None,0,0,0,0,,0,0,0,0,0,0,8,8,8,0,
"Beers, Grace A",November_2022,1160F,None,0,0,0,0,,0,0,0,0,0,0,9,9,9,0,
"Beers, Grace A",November_2022,1170F,None,0,0,0,0,,0,0,0,0,0,0,9,9,9,0,
"Beers, Grace A",November_2022,2022F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,2023F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,3017F,None,0,0,0,0,,0,0,0,0,0,0,6,6,6,0,
"Beers, Grace A",November_2022,3044F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,3046F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,3051F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,3052F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,4040F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,81003,None,0,0,0,4.47,,3.53,0.94,41.13,0,0,0,0,0,0,-45.6,
"Beers, Grace A",November_2022,83036,None,0,0,0,0.01,,0,0.01,0,0,0,0,0,0,0,-0.01,
"Beers, Grace A",November_2022,87426,None,0,0,0,94.55,,94.55,0,130.45,0,0,0,0,0,0,-225,
"Beers, Grace A",November_2022,87804,None,0,0,0,99.44,,80.78,18.66,35.26,0,0,0,0,0,0,-134.7,
"Beers, Grace A",November_2022,87880,None,0,0,0,28.1,,16.2,11.9,15.8,0,0,0,0,0,0,-43.9,
"Beers, Grace A",November_2022,90460,None,0,0,0,0,,0,0,42,0,0,0,0,0,0,-42,
"Beers, Grace A",November_2022,90471,None,0,0,0,248.84,,248.84,0,462.29,0,0,0,0,0,0,-711.13,
"Beers, Grace A",November_2022,90472,None,0,0,0,29.71,,29.71,0,22.29,0,0,0,0,0,0,-52,
"Beers, Grace A",November_2022,90619,None,0,0,0,148.5,,148.5,0,156.5,0,0,0,0,0,0,-305,
"Beers, Grace A",November_2022,90662,None,0,0,0,486.26,,486.26,0,38.74,0,0,0,0,0,0,-525,
"Beers, Grace A",November_2022,90670,None,0,0,0,498.72,,498.72,0,421.28,0,0,0,0,0,0,-920,
"Beers, Grace A",November_2022,90688,None,0,0,0,309.82,,309.82,0,140.18,0,0,0,0,0,0,-450,
"Beers, Grace A",November_2022,90715,None,0,0,0,49,,49,0,71,0,0,0,0,0,0,-120,
"Beers, Grace A",November_2022,90732,None,320,320,0,266.94,0.8341875,266.94,0,53.06,0,0,0,2,2,2,0,1
"Beers, Grace A",November_2022,93000,None,0,0,0,11.92,,11.92,0,23.08,0,0,0,0,0,0,-35,
"Beers, Grace A",November_2022,96160,None,200,200,0,150,0.75,150,0,50,0,0,0,1,1,1,0,1
"Beers, Grace A",November_2022,99203,None,0,0,0,185.81,,50.19,135.62,166.81,0,0,0,0,0,0,-352.62,
"Beers, Grace A",November_2022,99204,None,0,0,0,1122.94,,617.41,505.53,1317.86,0,0,0,0,0,0,-2440.8,
"Beers, Grace A",November_2022,99213,None,0,0,0,2303.75,,1695.63,608.12,2955.93,0,0,0,0,0,0,-5259.68,
"Beers, Grace A",November_2022,99214,None,0,0,0,3933.85,,3382.16,551.69,5795.41,0,0,0,0,0,0,-9729.26,
"Beers, Grace A",November_2022,99385,None,0,0,0,554.54,,554.54,0,650.46,0,0,0,0,0,0,-1205,
"Beers, Grace A",November_2022,99386,None,0,0,0,274.7,,144.98,129.72,127.02,0,0,0,0,0,0,-401.72,
"Beers, Grace A",November_2022,99396,None,0,0,0,907.91,,656.91,251,699.09,0,0,0,0,0,0,-1607,
"Beers, Grace A",November_2022,99439,None,400,400,0,88.75,0.221875,88.75,0,79.44,0,0,0,5,5,5,231.81,0.420475
"Beers, Grace A",November_2022,99453,None,25,25,0,15.91,0.6364,15.91,0,9.09,0,0,0,1,1,1,0,1
"Beers, Grace A",November_2022,99454,None,130,130,0,0,0,0,0,0,0,130,0,2,2,2,0,1
"Beers, Grace A",November_2022,99457,None,220,220,0,44.77,0.2035,44.77,0,18.71,0,165,0,4,4,4,-8.48,1.03854545
"Beers, Grace A",November_2022,99458,None,135,135,0,2.26,0.01674074,2.26,0,4.64,0,90,0,1,1,3,38.1,0.71777778
"Beers, Grace A",November_2022,99490,None,2125,2125,0,1376.35,0.64769412,1354.71,21.64,696.11,0,0,0,25,25,25,52.54,0.97527529
"Beers, Grace A",November_2022,99496,None,0,0,0,229.49,,229.49,0,237.51,0,0,0,0,0,0,-467,
"Beers, Grace A",November_2022,99497,None,1020,1020,0,341.03,0.33434314,341.03,0,494.53,0,0,0,6,6,6,184.44,0.81917647
"Beers, Grace A",November_2022,G0008,None,0,0,0,234.74,,234.74,0,101.26,0,0,0,0,0,0,-336,
"Beers, Grace A",November_2022,G0009,None,110,110,0,48.34,0.43945455,48.34,0,61.66,0,0,0,2,2,2,0,1
"Beers, Grace A",November_2022,G0030,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,G0439,None,2124,2124,0,660.04,0.3107533,660.04,0,991.96,0,0,0,9,9,9,472,0.77777778
"Beers, Grace A",November_2022,G0444,None,333,333,0,108.53,0.32591592,108.53,0,150.47,0,0,0,9,9,9,74,0.77777778
"Beers, Grace A",November_2022,G8399,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,G8400,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,G8417,None,0,0,0,0,,0,0,0,0,0,0,6,6,6,0,
"Beers, Grace A",November_2022,G8419,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,G8420,None,0,0,0,0,,0,0,0,0,0,0,3,3,3,0,
"Beers, Grace A",November_2022,G8427,None,0,0,0,0,,0,0,0,0,0,0,9,9,9,0,
"Beers, Grace A",November_2022,G8431,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beers, Grace A",November_2022,G8482,None,0,0,0,0,,0,0,0,0,0,0,8,8,8,0,
"Beers, Grace A",November_2022,G8483,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beers, Grace A",November_2022,G8510,None,0,0,0,0,,0,0,0,0,0,0,8,8,8,0,
"Beers, Grace A",November_2022,G8511,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,G8734,None,0,0,0,0,,0,0,0,0,0,0,9,9,9,0,
"Beers, Grace A",November_2022,G8752,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,G8753,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,G8754,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,G8755,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,G8783,None,0,0,0,0,,0,0,0,0,0,0,8,8,8,0,
"Beers, Grace A",November_2022,G8950,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,G8952,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beers, Grace A",November_2022,G9711,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,G9716,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beers, Grace A",November_2022,G9717,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,G9744,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,G9899,None,0,0,0,0,,0,0,0,0,0,0,4,4,4,0,
"Beers, Grace A",November_2022,G9900,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,G9902,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,G9903,None,0,0,0,0,,0,0,0,0,0,0,9,9,9,0,
"Beers, Grace A",November_2022,G9906,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",November_2022,G9990,None,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,
"Beers, Grace A",November_2022,G9991,None,0,0,0,0,,0,0,0,0,0,0,8,8,8,0,
"Beers, Grace A",December_2022,10060,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,1036F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,1124F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,1125F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,1126F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,1158F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,1160F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,1170F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,2023F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,3017F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,3044F,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,81003,None,0,0,0,0.74,,0,0.74,0,0,0,0,0,0,0,-0.74,
"Beers, Grace A",December_2022,81025,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,87426,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,87804,None,0,0,0,19.86,,19.86,0,0,0,0,0,0,0,0,-19.86,
"Beers, Grace A",December_2022,90471,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,90688,None,0,0,0,1.77,,1.77,0,-1.77,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,99204,None,0,0,0,71.11,,0,71.11,0,0,0,0,0,0,0,-71.11,
"Beers, Grace A",December_2022,99213,None,0,0,0,387.6,,0,387.6,84.33,0,0,0,0,0,0,-471.93,
"Beers, Grace A",December_2022,99214,None,0,0,0,722.49,,106.53,615.96,-36.53,0,0,0,0,0,0,-685.96,
"Beers, Grace A",December_2022,99215,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,99386,None,0,0,0,132.86,,132.86,0,139.14,0,0,0,0,0,0,-272,
"Beers, Grace A",December_2022,99439,None,0,0,0,47.2,,47.2,0,32.8,0,0,0,0,0,0,-80,
"Beers, Grace A",December_2022,99454,None,130,130,0,160.47,1.23438462,160.47,0,80.69,0,0,0,2,2,2,-111.16,1.85507692
"Beers, Grace A",December_2022,99457,None,220,220,0,180.58,0.82081818,180.58,0,132.46,0,0,0,4,4,4,-93.04,1.42290909
"Beers, Grace A",December_2022,99458,None,0,0,0,87.95,,87.95,0,47.05,0,0,0,0,0,0,-135,
"Beers, Grace A",December_2022,99490,None,2040,2040,0,1039.29,0.50945588,1039.29,0,575.71,0,0,0,24,24,24,425,0.79166667
"Beers, Grace A",December_2022,99496,None,0,0,0,0,,0,0,467,0,0,0,0,0,0,-467,
"Beers, Grace A",December_2022,99497,None,0,0,0,142.12,,142.12,0,212.32,0,0,0,0,0,0,-354.44,
"Beers, Grace A",December_2022,G0439,None,0,0,0,439.28,,439.28,0,504.72,0,0,0,0,0,0,-944,
"Beers, Grace A",December_2022,G0444,None,0,0,0,61.92,,61.92,0,86.08,0,0,0,0,0,0,-148,
"Beers, Grace A",December_2022,G8399,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G8417,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G8420,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G8427,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G8431,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G8482,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G8483,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G8510,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G8734,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G8752,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G8753,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G8754,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G8755,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G8783,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G8950,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G9716,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G9717,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G9899,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G9902,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G9903,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G9905,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G9906,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Beers, Grace A",December_2022,G9991,None,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
"Breckenridge, Leigh Ann",October_2022,99213,None,0,0,0,30,,0,30,0,0,0,0,0,0,0,-30,
"Breckenridge, Leigh Ann",December_2022,99213,None,0,0,0,20,,0,20,0,0,0,0,0,0,0,-20,
"Corsa, Tammy J",February_2022,99213,None,0,0,0,62.11,,0,62.11,0,0,0,0,0,0,0,-62.11,
"Corsa, Tammy J",March_2022,99213,None,0,0,0,25,,0,25,0,0,0,0,0,0,0,-25,
"Corsa, Tammy J",March_2022,99394,None,0,0,0,25,,0,25,0,0,0,0,0,0,0,-25,
"Corsa, Tammy J",April_2022,99213,None,0,0,0,68.89,,0,68.89,0,0,0,0,0,0,0,-68.89,
"Corsa, Tammy J",April_2022,99393,None,0,0,0,8.89,,0,8.89,0,0,0,0,0,0,0,-8.89,
"Corsa, Tammy J",May_2022,99213,None,0,0,0,60,,0,60,0,0,0,0,0,0,0,-60,
"Corsa, Tammy J",May_2022,99394,None,0,0,0,10,,0,10,0,0,0,0,0,0,0,-10,
"Corsa, Tammy J",June_2022,99212,None,0,0,0,3.08,,0,3.08,0,0,0,0,0,0,0,-3.08,
"Corsa, Tammy J",June_2022,99214,None,0,0,0,60,,0,60,0,0,0,0,0,0,0,-60,
"Corsa, Tammy J",June_2022,99392,None,0,0,0,10,,0,10,0,0,0,0,0,0,0,-10,
"Corsa, Tammy J",June_2022,99393,None,0,0,0,45,,0,45,0,0,0,0,0,0,0,-45,
"Corsa, Tammy J",July_2022,99213,None,0,0,0,15.14,,0,15.14,0,0,0,0,0,0,0,-15.14,
"Corsa, Tammy J",August_2022,99213,None,0,0,0,30,,0,30,0,0,0,0,0,0,0,-30,
"Corsa, Tammy J",September_2022,99213,None,0,0,0,115.55,,0,115.55,0,0,0,0,0,0,0,-115.55,
"Corsa, Tammy J",September_2022,99214,None,0,0,0,145,,0,145,0,0,0,0,0,0,0,-145,
"Corsa, Tammy J",October_2022,87426,None,0,0,0,26.25,,0,26.25,0,0,0,0,0,0,0,-26.25,
"Corsa, Tammy J",October_2022,87804,None,0,0,0,14.88,,0,14.88,0,0,0,0,0,0,0,-14.88,
"Corsa, Tammy J",October_2022,87880,None,0,0,0,7.44,,0,7.44,0,0,0,0,0,0,0,-7.44,
"Corsa, Tammy J",October_2022,90670,None,0,0,0,20,,0,20,0,0,0,0,0,0,0,-20,
"Corsa, Tammy J",October_2022,99213,None,0,0,0,131.43,,0,131.43,0,0,0,0,0,0,0,-131.43,
"Corsa, Tammy J",October_2022,99214,None,0,0,0,85,,0,85,0,0,0,0,0,0,0,-85,
"Corsa, Tammy J",October_2022,99391,None,0,0,0,40,,0,40,0,0,0,0,0,0,0,-40,
"Corsa, Tammy J",October_2022,99394,None,0,0,0,25,,0,25,0,0,0,0,0,0,0,-25,
"Corsa, Tammy J",November_2022,81025,None,0,0,0,12,,0,12,0,0,0,0,0,0,0,-12,
